entrez,symbol,term_id,term_name,source
70,ACTC1,C4021133,Left ventricular noncompaction cardiomyopathy,GENOMICS_ENGLAND
71,ACTG1,C0005745,Blepharoptosis,GENOMICS_ENGLAND
71,ACTG1,C0014544,Epilepsy,GENOMICS_ENGLAND
71,ACTG1,C0024433,Macrostomia,GENOMICS_ENGLAND
71,ACTG1,C0033377,Ptosis,GENOMICS_ENGLAND
71,ACTG1,C1843156,Progressive sensorineural hearing impairment,GENOMICS_ENGLAND
71,ACTG1,C1853623,Fryns-Aftimos Syndrome,GENOMICS_ENGLAND
71,ACTG1,C1858172,"Deafness, Autosomal Dominant 20",GENOMICS_ENGLAND
71,ACTG1,C3281235,BARAITSER-WINTER SYNDROME 2,GENOMICS_ENGLAND
72,ACTG2,C0042781,Visceral Myopathy,GENOMICS_ENGLAND
72,ACTG2,C1608393,Megacystis microcolon intestinal hypoperistalsis syndrome,GENOMICS_ENGLAND
81,ACTN4,C4551527,Focal segmental glomerulosclerosis 1,GENOMICS_ENGLAND
86,ACTL6A,C0557874,Global developmental delay,GENOMICS_ENGLAND
87,ACTN1,C2751260,Macrothrombocytopenia,GENOMICS_ENGLAND
87,ACTN1,C3554663,"BLEEDING DISORDER, PLATELET-TYPE, 15",GENOMICS_ENGLAND
88,ACTN2,C2677338,"Cardiomyopathy, Dilated, 1AA",GENOMICS_ENGLAND
90,ACVR1,C0016037,Fibrodysplasia Ossificans Progressiva,GENOMICS_ENGLAND
90,ACVR1,C0085576,Iron-Refractory Iron Deficiency Anemia,GENOMICS_ENGLAND
93,ACVR2B,C0266642,Situs ambiguus,GENOMICS_ENGLAND
93,ACVR2B,C3151057,"HETEROTAXY, VISCERAL, 4, AUTOSOMAL",GENOMICS_ENGLAND
93,ACVR2B,C3178805,Heterotaxy Syndrome,GENOMICS_ENGLAND
93,ACVR2B,C4277690,Ciliopathies,GENOMICS_ENGLAND
94,ACVRL1,C0039446,Telangiectasis,GENOMICS_ENGLAND
94,ACVRL1,C0155675,Pulmonary Arteriovenous Fistulas,GENOMICS_ENGLAND
94,ACVRL1,C0241790,Congenital pulmonary arteriovenous malformation,GENOMICS_ENGLAND
94,ACVRL1,C0340543,Familial primary pulmonary hypertension,GENOMICS_ENGLAND
94,ACVRL1,C0520557,Arteriovenous malformation of liver,GENOMICS_ENGLAND
94,ACVRL1,C1838163,OSLER-RENDU-WEBER SYNDROME 2,GENOMICS_ENGLAND
94,ACVRL1,C1857690,Pulmonary arteriovenous malformation,GENOMICS_ENGLAND
94,ACVRL1,C2973725,Pulmonary arterial hypertension,GENOMICS_ENGLAND
94,ACVRL1,C3203102,Idiopathic pulmonary arterial hypertension,GENOMICS_ENGLAND
94,ACVRL1,C4707243,Familial thoracic aortic aneurysm and aortic dissection,GENOMICS_ENGLAND
95,ACY1,C1835922,Aminoacylase 1 deficiency,GENOMICS_ENGLAND
100,ADA,C0085110,Severe Combined Immunodeficiency,GENOMICS_ENGLAND
100,ADA,C0220744,Multiple gastrointestinal atresias (disorder),GENOMICS_ENGLAND
100,ADA,C0392607,Severe combined immunodeficiency due to adenosine deaminase deficiency,GENOMICS_ENGLAND
100,ADA,C1863236,"SCID Due to ADA Deficiency, Early-Onset",GENOMICS_ENGLAND
100,ADA,C2700553,Omenn Syndrome,GENOMICS_ENGLAND
102,ADAM10,C0406811,Reticulate acropigmentation of Kitamura,GENOMICS_ENGLAND
103,ADAR,C0393591,AICARDI-GOUTIERES SYNDROME,GENOMICS_ENGLAND
103,ADAR,C0406775,Symmetrical dyschromatosis of extremities,GENOMICS_ENGLAND
103,ADAR,C3539013,AICARDI-GOUTIERES SYNDROME 6,GENOMICS_ENGLAND
103,ADAR,C3860213,Autoinflammatory disorder,GENOMICS_ENGLAND
107,ADCY1,C1857809,"DEAFNESS, AUTOSOMAL RECESSIVE 44",GENOMICS_ENGLAND
111,ADCY5,C1847627,"Dyskinesia, Familial, with Facial Myokymia",GENOMICS_ENGLAND
112,ADCY6,C4225385,LETHAL CONGENITAL CONTRACTURE SYNDROME 8,GENOMICS_ENGLAND
120,ADD3,C4310767,"CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3",GENOMICS_ENGLAND
132,ADK,C3280381,HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY,GENOMICS_ENGLAND
150,ADRA2A,C0271694,Familial partial lipodystrophy,GENOMICS_ENGLAND
151,ADRA2B,C1842852,"EPILEPSY, MYOCLONIC, BENIGN ADULT FAMILIAL, TYPE 2",GENOMICS_ENGLAND
158,ADSL,C0268126,Adenylosuccinate lyase deficiency (disorder),GENOMICS_ENGLAND
158,ADSL,C0543888,Epileptic encephalopathy,GENOMICS_ENGLAND
162,AP1B1,C0015544,Failure to Thrive,GENOMICS_ENGLAND
162,AP1B1,C0557874,Global developmental delay,GENOMICS_ENGLAND
162,AP1B1,C4025860,Hearing abnormality,GENOMICS_ENGLAND
176,ACAN,C1842149,"Spondyloepiphyseal Dysplasia, Kimberley Type",GENOMICS_ENGLAND
176,ACAN,C2748544,"Spondyloepimetaphyseal Dysplasia, Aggrecan Type",GENOMICS_ENGLAND
176,ACAN,C3665488,Familial Osteochondritis Dissecans,GENOMICS_ENGLAND
178,AGL,C0017922,Glycogen Storage Disease Type III,GENOMICS_ENGLAND
182,JAG1,C0026654,Moyamoya Disease,GENOMICS_ENGLAND
182,JAG1,C0039685,Tetralogy of Fallot,GENOMICS_ENGLAND
182,JAG1,C0085280,Alagille Syndrome,GENOMICS_ENGLAND
182,JAG1,C1866053,"Deafness, Congenital Heart Defects, and Posterior Embryotoxon",GENOMICS_ENGLAND
182,JAG1,C1956125,Alagille Syndrome 1,GENOMICS_ENGLAND
182,JAG1,C4707243,Familial thoracic aortic aneurysm and aortic dissection,GENOMICS_ENGLAND
183,AGT,C0085580,Essential Hypertension,GENOMICS_ENGLAND
183,AGT,C0266313,Allanson Pantzar McLeod syndrome,GENOMICS_ENGLAND
185,AGTR1,C0085580,Essential Hypertension,GENOMICS_ENGLAND
185,AGTR1,C0266313,Allanson Pantzar McLeod syndrome,GENOMICS_ENGLAND
186,AGTR2,C3275444,"MENTAL RETARDATION, X-LINKED 88 (disorder)",GENOMICS_ENGLAND
189,AGXT,C0020500,Hyperoxaluria,GENOMICS_ENGLAND
189,AGXT,C0020501,Primary Hyperoxaluria,GENOMICS_ENGLAND
189,AGXT,C0268164,"Primary hyperoxaluria, type I",GENOMICS_ENGLAND
190,NR0B1,C0220766,Congenital hypoplasia of adrenal gland,GENOMICS_ENGLAND
190,NR0B1,C0342482,X-linked Adrenal Hypoplasia,GENOMICS_ENGLAND
190,NR0B1,C1848296,DOSAGE-SENSITIVE SEX REVERSAL,GENOMICS_ENGLAND
191,AHCY,C3151058,S-adenosylhomocysteine hydrolase deficiency,GENOMICS_ENGLAND
203,AK1,C2675459,"Adenylate Kinase Deficiency, Hemolytic Anemia Due To",GENOMICS_ENGLAND
204,AK2,C0272167,Reticular dysgenesis,GENOMICS_ENGLAND
207,AKT1,C0006142,Malignant neoplasm of breast,GENOMICS_ENGLAND
207,AKT1,C0009402,Colorectal Carcinoma,GENOMICS_ENGLAND
207,AKT1,C0036341,Schizophrenia,GENOMICS_ENGLAND
207,AKT1,C0085261,Proteus Syndrome,GENOMICS_ENGLAND
207,AKT1,C1140680,Malignant neoplasm of ovary,GENOMICS_ENGLAND
207,AKT1,C3554519,COWDEN SYNDROME 6,GENOMICS_ENGLAND
208,AKT2,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",GENOMICS_ENGLAND
208,AKT2,C3278384,HYPOINSULINEMIC HYPOGLYCEMIA WITH HEMIHYPERTROPHY,GENOMICS_ENGLAND
208,AKT2,C4316789,Partial lipodystrophy,GENOMICS_ENGLAND
210,ALAD,C0268328,Porphobilinogen synthase deficiency,GENOMICS_ENGLAND
212,ALAS2,C2677889,"Protoporphyria, Erythropoietic, X-Linked Dominant",GENOMICS_ENGLAND
212,ALAS2,C4551511,X-linked sideroblastic anemia,GENOMICS_ENGLAND
213,ALB,C0342185,"Hyperthyroxinemia, Familial Dysalbuminemic",GENOMICS_ENGLAND
215,ABCD1,C0037773,"Spastic Paraplegia, Hereditary",GENOMICS_ENGLAND
215,ABCD1,C0162309,Adrenoleukodystrophy,GENOMICS_ENGLAND
219,ALDH1B1,C0268631,succinic semialdehyde dehydrogenase deficiency,GENOMICS_ENGLAND
220,ALDH1A3,C3554524,"MICROPHTHALMIA, ISOLATED 8",GENOMICS_ENGLAND
224,ALDH3A2,C0037231,Sjogren-Larsson Syndrome,GENOMICS_ENGLAND
224,ALDH3A2,C0598589,Inherited neuropathies,GENOMICS_ENGLAND
226,ALDOA,C0272066,Glycogen Storage Disease XII,GENOMICS_ENGLAND
229,ALDOB,C0016751,Hereditary fructose intolerance syndrome,GENOMICS_ENGLAND
229,ALDOB,C0162557,"Liver Failure, Acute",GENOMICS_ENGLAND
238,ALK,C3899155,hereditary neuroblastoma,GENOMICS_ENGLAND
242,ALOX12B,C0079154,Congenital Nonbullous Ichthyosiform Erythroderma,GENOMICS_ENGLAND
242,ALOX12B,C3888093,"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 2",GENOMICS_ENGLAND
249,ALPL,C0020630,Hypophosphatasia,GENOMICS_ENGLAND
249,ALPL,C0220743,Childhood hypophosphatasia (disorder),GENOMICS_ENGLAND
249,ALPL,C0268412,Infantile hypophosphatasia,GENOMICS_ENGLAND
249,ALPL,C0268413,Adult hypophosphatasia (disorder),GENOMICS_ENGLAND
257,ALX3,C0152427,Polydactyly,GENOMICS_ENGLAND
257,ALX3,C1876203,Frontonasal dysplasia,GENOMICS_ENGLAND
258,AMBN,C4225394,"AMELOGENESIS IMPERFECTA, TYPE IF",GENOMICS_ENGLAND
265,AMELX,C1845053,"Amelogenesis Imperfecta, Hypomaturation Type, with Snow-Capped Teeth",GENOMICS_ENGLAND
268,AMH,C1849930,Persistent Mullerian duct syndrome,GENOMICS_ENGLAND
269,AMHR2,C1849930,Persistent Mullerian duct syndrome,GENOMICS_ENGLAND
270,AMPD1,C3714933,MYOPATHY DUE TO MYOADENYLATE DEAMINASE DEFICIENCY,GENOMICS_ENGLAND
271,AMPD2,C0266468,Congenital pontocerebellar hypoplasia,GENOMICS_ENGLAND
271,AMPD2,C3810295,"SPASTIC PARAPLEGIA 63, AUTOSOMAL RECESSIVE",GENOMICS_ENGLAND
271,AMPD2,C4014354,"PONTOCEREBELLAR HYPOPLASIA, TYPE 9",GENOMICS_ENGLAND
274,BIN1,C0410204,"Myopathy, Centronuclear, Autosomal Recessive",GENOMICS_ENGLAND
275,AMT,C0751748,Nonketotic Hyperglycinemia,GENOMICS_ENGLAND
283,ANG,C2678468,Amyotrophic Lateral Sclerosis 9,GENOMICS_ENGLAND
286,ANK1,C2674218,"SPHEROCYTOSIS, TYPE 1 (disorder)",GENOMICS_ENGLAND
287,ANK2,C1631597,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)",GENOMICS_ENGLAND
287,ANK2,C1970119,"CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED",GENOMICS_ENGLAND
288,ANK3,C3809672,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 37",GENOMICS_ENGLAND
291,SLC25A4,C0007194,Hypertrophic Cardiomyopathy,GENOMICS_ENGLAND
291,SLC25A4,C0949658,"Cardiomyopathy, Hypertrophic, Familial",GENOMICS_ENGLAND
291,SLC25A4,C1836460,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 2",GENOMICS_ENGLAND
291,SLC25A4,C3809443,"MITOCHONDRIAL DNA DEPLETION SYNDROME 12B (CARDIOMYOPATHIC TYPE), AUTOSOMAL RECESSIVE",GENOMICS_ENGLAND
291,SLC25A4,C4310676,"MITOCHONDRIAL DNA DEPLETION SYNDROME 12A (CARDIOMYOPATHIC TYPE), AUTOSOMAL DOMINANT",GENOMICS_ENGLAND
311,ANXA11,C4693381,AMYOTROPHIC LATERAL SCLEROSIS 23,GENOMICS_ENGLAND
318,NUDT2,C0557874,Global developmental delay,GENOMICS_ENGLAND
324,APC,C0009402,Colorectal Carcinoma,GENOMICS_ENGLAND
324,APC,C0017097,Gardner Syndrome,GENOMICS_ENGLAND
324,APC,C0032580,Adenomatous Polyposis Coli,GENOMICS_ENGLAND
324,APC,C1851124,"Desmoid disease, hereditary",GENOMICS_ENGLAND
326,AIRE,C0001403,Addison Disease,GENOMICS_ENGLAND
326,AIRE,C0085859,Polyglandular Type I Autoimmune Syndrome,GENOMICS_ENGLAND
326,AIRE,C0342482,X-linked Adrenal Hypoplasia,GENOMICS_ENGLAND
331,XIAP,C0024291,"Lymphohistiocytosis, Hemophagocytic",GENOMICS_ENGLAND
331,XIAP,C1845076,"Lymphoproliferative Syndrome, X-Linked, 2",GENOMICS_ENGLAND
335,APOA1,C0020443,Hypercholesterolemia,GENOMICS_ENGLAND
335,APOA1,C0268389,"Amyloidosis, familial visceral",GENOMICS_ENGLAND
335,APOA1,C1704429,"Hypoalphalipoproteinemia, Familial",GENOMICS_ENGLAND
335,APOA1,C4087498,Familial LCAT deficiency,GENOMICS_ENGLAND
336,APOA2,C0745103,Hyperlipoproteinemia Type IIa,GENOMICS_ENGLAND
338,APOB,C0020443,Hypercholesterolemia,GENOMICS_ENGLAND
338,APOB,C0020445,"Hypercholesterolemia, Familial",GENOMICS_ENGLAND
338,APOB,C1704417,Hyperlipoproteinemia Type IIb,GENOMICS_ENGLAND
338,APOB,C4551990,Acanthocytosis With Hypobetalipoproteinemia,GENOMICS_ENGLAND
344,APOC2,C0002726,Amyloidosis,GENOMICS_ENGLAND
344,APOC2,C1720779,Apolipoprotein C-II Deficiency (disorder),GENOMICS_ENGLAND
345,APOC3,C0002726,Amyloidosis,GENOMICS_ENGLAND
345,APOC3,C0020443,Hypercholesterolemia,GENOMICS_ENGLAND
348,APOE,C0020479,Hyperlipoproteinemia Type III,GENOMICS_ENGLAND
348,APOE,C0036489,Sea-Blue Histiocyte Syndrome,GENOMICS_ENGLAND
348,APOE,C1863051,ALZHEIMER DISEASE 2,GENOMICS_ENGLAND
348,APOE,C2673196,LIPOPROTEIN GLOMERULOPATHY,GENOMICS_ENGLAND
350,APOH,C0085278,Antiphospholipid Syndrome,GENOMICS_ENGLAND
351,APP,C0497327,Dementia,GENOMICS_ENGLAND
351,APP,C0948008,Ischemic stroke,GENOMICS_ENGLAND
351,APP,C2751536,"CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED",GENOMICS_ENGLAND
353,APRT,C0022661,"Kidney Failure, Chronic",GENOMICS_ENGLAND
353,APRT,C0027707,"Nephritis, Interstitial",GENOMICS_ENGLAND
353,APRT,C0268120,Adenine phosphoribosyltransferase deficiency,GENOMICS_ENGLAND
355,FAS,C1328840,Autoimmune Lymphoproliferative Syndrome,GENOMICS_ENGLAND
356,FASLG,C1328840,Autoimmune Lymphoproliferative Syndrome,GENOMICS_ENGLAND
358,AQP1,C0340543,Familial primary pulmonary hypertension,GENOMICS_ENGLAND
359,AQP2,C0162283,Nephrogenic Diabetes Insipidus,GENOMICS_ENGLAND
359,AQP2,C1563706,"Nephrogenic Diabetes Insipidus, Type II",GENOMICS_ENGLAND
361,AQP4,C0038644,Sudden infant death syndrome,GENOMICS_ENGLAND
362,AQP5,C1838359,"Diffuse palmoplantar keratoderma, Bothnian type",GENOMICS_ENGLAND
362,AQP5,C4551675,"Keratoderma, Palmoplantar",GENOMICS_ENGLAND
367,AR,C0039585,Androgen-Insensitivity Syndrome,GENOMICS_ENGLAND
367,AR,C0268301,Reifenstein Syndrome,GENOMICS_ENGLAND
367,AR,C0376358,Malignant neoplasm of prostate,GENOMICS_ENGLAND
367,AR,C1839259,"Bulbo-Spinal Atrophy, X-Linked",GENOMICS_ENGLAND
367,AR,C2678098,"Hypospadias 1, X-Linked",GENOMICS_ENGLAND
368,ABCC6,C0026654,Moyamoya Disease,GENOMICS_ENGLAND
368,ABCC6,C0033847,Pseudoxanthoma Elasticum,GENOMICS_ENGLAND
368,ABCC6,C1867450,"Pseudoxanthoma Elasticum, Incomplete",GENOMICS_ENGLAND
368,ABCC6,C3276161,"ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2",GENOMICS_ENGLAND
372,ARCN1,C4310686,"SHORT STATURE, RHIZOMELIC, WITH MICROCEPHALY, MICROGNATHIA, AND DEVELOPMENTAL DELAY",GENOMICS_ENGLAND
396,ARHGDIA,C3808874,"ADVANCED SLEEP PHASE SYNDROME, FAMILIAL, 2",GENOMICS_ENGLAND
396,ARHGDIA,C3808953,"NEPHROTIC SYNDROME, TYPE 8",GENOMICS_ENGLAND
399,RHOH,C0014522,Epidermodysplasia Verruciformis,GENOMICS_ENGLAND
399,RHOH,C0494261,Combined immunodeficiency,GENOMICS_ENGLAND
401,PHOX2A,C1865915,"FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 2",GENOMICS_ENGLAND
403,ARL3,C3553264,JOUBERT SYNDROME 17,GENOMICS_ENGLAND
410,ARSA,C0023522,"Leukodystrophy, Metachromatic",GENOMICS_ENGLAND
410,ARSA,C2713319,Arylsulfatase A Deficiency,GENOMICS_ENGLAND
411,ARSB,C0026709,Mucopolysaccharidosis VI,GENOMICS_ENGLAND
412,STS,C0079588,"Ichthyosis, X-Linked",GENOMICS_ENGLAND
415,ARSL,C0008445,Chondrodysplasia Punctata,GENOMICS_ENGLAND
415,ARSL,C1844853,Brachytelephalangic Chondrodysplasia Punctata,GENOMICS_ENGLAND
415,ARSL,C3669395,X-Linked Chondrodysplasia Punctata 1,GENOMICS_ENGLAND
421,ARVCF,C3888239,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1",GENOMICS_ENGLAND
427,ASAH1,C0020305,Hydrops Fetalis,GENOMICS_ENGLAND
427,ASAH1,C0268255,Farber Lipogranulomatosis,GENOMICS_ENGLAND
427,ASAH1,C0455988,"Hydrops Fetalis, Non-Immune",GENOMICS_ENGLAND
427,ASAH1,C1834569,Jankovic Rivera syndrome,GENOMICS_ENGLAND
429,ASCL1,C1275808,Congenital central hypoventilation,GENOMICS_ENGLAND
435,ASL,C0268547,Argininosuccinic Aciduria,GENOMICS_ENGLAND
440,ASNS,C3809971,ASPARAGINE SYNTHETASE DEFICIENCY,GENOMICS_ENGLAND
443,ASPA,C0206307,Canavan Disease,GENOMICS_ENGLAND
444,ASPH,C1832167,"Ectopia Lentis, Spontaneous Filtering Blebs, and Craniofacial Dysmorphism",GENOMICS_ENGLAND
445,ASS1,C0175683,Citrullinemia,GENOMICS_ENGLAND
445,ASS1,C4721769,Citrullinemia Type 1,GENOMICS_ENGLAND
460,ASTN1,C0014544,Epilepsy,GENOMICS_ENGLAND
462,SERPINC1,C0272375,Antithrombin III Deficiency,GENOMICS_ENGLAND
465,ATD,C4551856,Asphyxiating Thoracic Dystrophy 1,GENOMICS_ENGLAND
471,ATIC,C1837530,AICAR Transformylase Inosine Monophosphate Cyclohydrolase Deficiency,GENOMICS_ENGLAND
472,ATM,C0004135,Ataxia Telangiectasia,GENOMICS_ENGLAND
472,ATM,C0006142,Malignant neoplasm of breast,GENOMICS_ENGLAND
472,ATM,C0017638,Glioma,GENOMICS_ENGLAND
472,ATM,C0023418,leukemia,GENOMICS_ENGLAND
472,ATM,C0025149,Medulloblastoma,GENOMICS_ENGLAND
472,ATM,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",GENOMICS_ENGLAND
472,ATM,C0598589,Inherited neuropathies,GENOMICS_ENGLAND
472,ATM,C1843542,"T-CELL PROLYMPHOCYTIC LEUKEMIA, SOMATIC",GENOMICS_ENGLAND
473,RERE,C4310772,"NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART",GENOMICS_ENGLAND
476,ATP1A1,C4747974,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2DD",GENOMICS_ENGLAND
477,ATP1A2,C0003886,Arthrogryposis,GENOMICS_ENGLAND
477,ATP1A2,C0020305,Hydrops Fetalis,GENOMICS_ENGLAND
477,ATP1A2,C0025958,Microcephaly,GENOMICS_ENGLAND
477,ATP1A2,C0220669,Familial benign neonatal epilepsy,GENOMICS_ENGLAND
477,ATP1A2,C0238358,Hypokalemic periodic paralysis,GENOMICS_ENGLAND
477,ATP1A2,C0270816,epilepsy and migraine,GENOMICS_ENGLAND
477,ATP1A2,C1865322,"MIGRAINE, FAMILIAL HEMIPLEGIC, 2",GENOMICS_ENGLAND
477,ATP1A2,C3549447,ALTERNATING HEMIPLEGIA OF CHILDHOOD 1,GENOMICS_ENGLAND
478,ATP1A3,C0338488,Alternating hemiplegia of childhood,GENOMICS_ENGLAND
478,ATP1A3,C1832466,CAPOS syndrome,GENOMICS_ENGLAND
478,ATP1A3,C1868681,DYSTONIA 12,GENOMICS_ENGLAND
478,ATP1A3,C3549447,ALTERNATING HEMIPLEGIA OF CHILDHOOD 1,GENOMICS_ENGLAND
478,ATP1A3,C3553788,ALTERNATING HEMIPLEGIA OF CHILDHOOD 2,GENOMICS_ENGLAND
486,FXYD2,C1835171,"Hypomagnesemia 2, renal",GENOMICS_ENGLAND
487,ATP2A1,C1832918,Brody myopathy,GENOMICS_ENGLAND
488,ATP2A2,C0018802,Congestive heart failure,GENOMICS_ENGLAND
488,ATP2A2,C0022595,Keratosis Follicularis,GENOMICS_ENGLAND
488,ATP2A2,C0264716,Chronic heart failure,GENOMICS_ENGLAND
491,ATP2B2,C1832394,"Deafness, Autosomal Recessive 12",GENOMICS_ENGLAND
492,ATP2B3,C0796205,"SPINOCEREBELLAR ATAXIA, X-LINKED 1",GENOMICS_ENGLAND
498,ATP5F1A,C3808899,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 4",GENOMICS_ENGLAND
498,ATP5F1A,C4015062,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 22,GENOMICS_ENGLAND
501,ALDH7A1,C1849508,"EPILEPSY, PYRIDOXINE-DEPENDENT",GENOMICS_ENGLAND
513,ATP5F1D,C4748269,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 5",GENOMICS_ENGLAND
514,ATP5F1E,C3279708,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 3",GENOMICS_ENGLAND
