entrez,symbol,term_id,term_name,source
58,ACTA1,C4225181,"MYOPATHY, SCAPULOHUMEROPERONEAL",UNIPROT
59,ACTA2,C2673186,"Aortic Aneurysm, Familial Thoracic 6",UNIPROT
59,ACTA2,C3151201,MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME,UNIPROT
59,ACTA2,C3279690,MOYAMOYA DISEASE 5,UNIPROT
60,ACTB,C1846331,Juvenile-onset dystonia,UNIPROT
60,ACTB,C1855722,"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation",UNIPROT
70,ACTC1,C2677506,"Cardiomyopathy, Familial Hypertrophic, 11",UNIPROT
70,ACTC1,C2748552,Atrial Septal Defect 5,UNIPROT
70,ACTC1,C3150681,"CARDIOMYOPATHY, DILATED, 1R",UNIPROT
71,ACTG1,C1858172,"Deafness, Autosomal Dominant 20",UNIPROT
71,ACTG1,C3281235,BARAITSER-WINTER SYNDROME 2,UNIPROT
72,ACTG2,C0042781,Visceral Myopathy,UNIPROT
81,ACTN4,C4551527,Focal segmental glomerulosclerosis 1,UNIPROT
87,ACTN1,C3554663,"BLEEDING DISORDER, PLATELET-TYPE, 15",UNIPROT
88,ACTN2,C2677338,"Cardiomyopathy, Dilated, 1AA",UNIPROT
90,ACVR1,C0016037,Fibrodysplasia Ossificans Progressiva,UNIPROT
90,ACVR1,C0025202,melanoma,UNIPROT
92,ACVR2A,C0278701,Gastric Adenocarcinoma,UNIPROT
93,ACVR2B,C3151057,"HETEROTAXY, VISCERAL, 4, AUTOSOMAL",UNIPROT
94,ACVRL1,C1838163,OSLER-RENDU-WEBER SYNDROME 2,UNIPROT
95,ACY1,C0006142,Malignant neoplasm of breast,UNIPROT
95,ACY1,C1835922,Aminoacylase 1 deficiency,UNIPROT
100,ADA,C1335302,Pancreatic Ductal Adenocarcinoma,UNIPROT
100,ADA,C1863236,"SCID Due to ADA Deficiency, Early-Onset",UNIPROT
102,ADAM10,C0406811,Reticulate acropigmentation of Kitamura,UNIPROT
102,ADAM10,C1321872,Stage IV Skin Melanoma,UNIPROT
102,ADAM10,C3810041,ALZHEIMER DISEASE 18,UNIPROT
103,ADAR,C0006142,Malignant neoplasm of breast,UNIPROT
103,ADAR,C0406775,Symmetrical dyschromatosis of extremities,UNIPROT
103,ADAR,C3539013,AICARDI-GOUTIERES SYNDROME 6,UNIPROT
105,ADARB2,C0009402,Colorectal Carcinoma,UNIPROT
111,ADCY5,C1847627,"Dyskinesia, Familial, with Facial Myokymia",UNIPROT
112,ADCY6,C4225385,LETHAL CONGENITAL CONTRACTURE SYNDROME 8,UNIPROT
114,ADCY8,C0009402,Colorectal Carcinoma,UNIPROT
120,ADD3,C4310767,"CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3",UNIPROT
132,ADK,C3280381,HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY,UNIPROT
134,ADORA1,C0009402,Colorectal Carcinoma,UNIPROT
140,ADORA3,C0009402,Colorectal Carcinoma,UNIPROT
142,PARP1,C0006142,Malignant neoplasm of breast,UNIPROT
148,ADRA1A,C0006142,Malignant neoplasm of breast,UNIPROT
156,GRK2,C1319315,Adenocarcinoma of large intestine,UNIPROT
158,ADSL,C0268126,Adenylosuccinate lyase deficiency (disorder),UNIPROT
176,ACAN,C2748544,"Spondyloepimetaphyseal Dysplasia, Aggrecan Type",UNIPROT
176,ACAN,C3665488,Familial Osteochondritis Dissecans,UNIPROT
178,AGL,C0017922,Glycogen Storage Disease Type III,UNIPROT
182,JAG1,C0039685,Tetralogy of Fallot,UNIPROT
182,JAG1,C1866053,"Deafness, Congenital Heart Defects, and Posterior Embryotoxon",UNIPROT
182,JAG1,C1956125,Alagille Syndrome 1,UNIPROT
183,AGT,C0266313,Allanson Pantzar McLeod syndrome,UNIPROT
185,AGTR1,C0266313,Allanson Pantzar McLeod syndrome,UNIPROT
189,AGXT,C0268164,"Primary hyperoxaluria, type I",UNIPROT
190,NR0B1,C0342482,X-linked Adrenal Hypoplasia,UNIPROT
191,AHCY,C3151058,S-adenosylhomocysteine hydrolase deficiency,UNIPROT
197,AHSG,C1859878,Alopecia-Mental Retardation Syndrome 1,UNIPROT
203,AK1,C2675459,"Adenylate Kinase Deficiency, Hemolytic Anemia Due To",UNIPROT
204,AK2,C0272167,Reticular dysgenesis,UNIPROT
207,AKT1,C0006142,Malignant neoplasm of breast,UNIPROT
207,AKT1,C0085261,Proteus Syndrome,UNIPROT
207,AKT1,C3554519,COWDEN SYNDROME 6,UNIPROT
208,AKT2,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",UNIPROT
208,AKT2,C3278384,HYPOINSULINEMIC HYPOGLYCEMIA WITH HEMIHYPERTROPHY,UNIPROT
210,ALAD,C0268328,Porphobilinogen synthase deficiency,UNIPROT
212,ALAS2,C4551511,X-linked sideroblastic anemia,UNIPROT
213,ALB,C0342185,"Hyperthyroxinemia, Familial Dysalbuminemic",UNIPROT
215,ABCD1,C0162309,Adrenoleukodystrophy,UNIPROT
220,ALDH1A3,C3554524,"MICROPHTHALMIA, ISOLATED 8",UNIPROT
224,ALDH3A2,C0037231,Sjogren-Larsson Syndrome,UNIPROT
225,ABCD2,C1335302,Pancreatic Ductal Adenocarcinoma,UNIPROT
226,ALDOA,C0272066,Glycogen Storage Disease XII,UNIPROT
229,ALDOB,C0016751,Hereditary fructose intolerance syndrome,UNIPROT
238,ALK,C1335177,Ovarian Serous Adenocarcinoma,UNIPROT
238,ALK,C2751681,"NEUROBLASTOMA, SUSCEPTIBILITY TO, 3",UNIPROT
242,ALOX12B,C3888093,"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 2",UNIPROT
249,ALPL,C0220743,Childhood hypophosphatasia (disorder),UNIPROT
249,ALPL,C0268412,Infantile hypophosphatasia,UNIPROT
249,ALPL,C0268413,Adult hypophosphatasia (disorder),UNIPROT
257,ALX3,C1876203,Frontonasal dysplasia,UNIPROT
265,AMELX,C1845053,"Amelogenesis Imperfecta, Hypomaturation Type, with Snow-Capped Teeth",UNIPROT
267,AMFR,C0006142,Malignant neoplasm of breast,UNIPROT
268,AMH,C1849930,Persistent Mullerian duct syndrome,UNIPROT
269,AMHR2,C1849930,Persistent Mullerian duct syndrome,UNIPROT
270,AMPD1,C0009402,Colorectal Carcinoma,UNIPROT
270,AMPD1,C3714933,MYOPATHY DUE TO MYOADENYLATE DEAMINASE DEFICIENCY,UNIPROT
271,AMPD2,C4014354,"PONTOCEREBELLAR HYPOPLASIA, TYPE 9",UNIPROT
272,AMPD3,C2752073,Erythrocyte Amp Deaminase Deficiency,UNIPROT
274,BIN1,C0410204,"Myopathy, Centronuclear, Autosomal Recessive",UNIPROT
275,AMT,C0751748,Nonketotic Hyperglycinemia,UNIPROT
283,ANG,C2678468,Amyotrophic Lateral Sclerosis 9,UNIPROT
286,ANK1,C0006142,Malignant neoplasm of breast,UNIPROT
286,ANK1,C2674218,"SPHEROCYTOSIS, TYPE 1 (disorder)",UNIPROT
287,ANK2,C0006142,Malignant neoplasm of breast,UNIPROT
287,ANK2,C0009402,Colorectal Carcinoma,UNIPROT
287,ANK2,C1970119,"CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED",UNIPROT
291,SLC25A4,C1836460,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 2",UNIPROT
291,SLC25A4,C3809443,"MITOCHONDRIAL DNA DEPLETION SYNDROME 12B (CARDIOMYOPATHIC TYPE), AUTOSOMAL RECESSIVE",UNIPROT
291,SLC25A4,C4310676,"MITOCHONDRIAL DNA DEPLETION SYNDROME 12A (CARDIOMYOPATHIC TYPE), AUTOSOMAL DOMINANT",UNIPROT
311,ANXA11,C4693381,AMYOTROPHIC LATERAL SCLEROSIS 23,UNIPROT
324,APC,C0009402,Colorectal Carcinoma,UNIPROT
324,APC,C0025149,Medulloblastoma,UNIPROT
324,APC,C0032580,Adenomatous Polyposis Coli,UNIPROT
325,APCS,C0006142,Malignant neoplasm of breast,UNIPROT
326,AIRE,C0085859,Polyglandular Type I Autoimmune Syndrome,UNIPROT
335,APOA1,C0268389,"Amyloidosis, familial visceral",UNIPROT
338,APOB,C0009402,Colorectal Carcinoma,UNIPROT
338,APOB,C1704417,Hyperlipoproteinemia Type IIb,UNIPROT
338,APOB,C4551990,Acanthocytosis With Hypobetalipoproteinemia,UNIPROT
343,AQP8,C0006142,Malignant neoplasm of breast,UNIPROT
344,APOC2,C1720779,Apolipoprotein C-II Deficiency (disorder),UNIPROT
345,APOC3,C3151467,Apolipoprotein C-III Deficiency,UNIPROT
346,APOC4,C0006142,Malignant neoplasm of breast,UNIPROT
348,APOE,C0020479,Hyperlipoproteinemia Type III,UNIPROT
348,APOE,C0745103,Hyperlipoproteinemia Type IIa,UNIPROT
348,APOE,C1863051,ALZHEIMER DISEASE 2,UNIPROT
348,APOE,C2673196,LIPOPROTEIN GLOMERULOPATHY,UNIPROT
351,APP,C0002395,Alzheimer's Disease,UNIPROT
351,APP,C2751536,"CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED",UNIPROT
353,APRT,C0268120,Adenine phosphoribosyltransferase deficiency,UNIPROT
355,FAS,C0007137,Squamous cell carcinoma,UNIPROT
355,FAS,C0024305,"Lymphoma, Non-Hodgkin",UNIPROT
355,FAS,C1328840,Autoimmune Lymphoproliferative Syndrome,UNIPROT
356,FASLG,C1328840,Autoimmune Lymphoproliferative Syndrome,UNIPROT
357,SHROOM2,C0006142,Malignant neoplasm of breast,UNIPROT
359,AQP2,C1563706,"Nephrogenic Diabetes Insipidus, Type II",UNIPROT
362,AQP5,C1838359,"Diffuse palmoplantar keratoderma, Bothnian type",UNIPROT
367,AR,C0006142,Malignant neoplasm of breast,UNIPROT
367,AR,C0039585,Androgen-Insensitivity Syndrome,UNIPROT
367,AR,C0268301,Reifenstein Syndrome,UNIPROT
367,AR,C0376358,Malignant neoplasm of prostate,UNIPROT
368,ABCC6,C0033847,Pseudoxanthoma Elasticum,UNIPROT
368,ABCC6,C3276161,"ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2",UNIPROT
369,ARAF,C1319315,Adenocarcinoma of large intestine,UNIPROT
375,ARF1,C4748602,PERIVENTRICULAR NODULAR HETEROTOPIA 8,UNIPROT
401,PHOX2A,C1865915,"FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 2",UNIPROT
403,ARL3,C4748442,JOUBERT SYNDROME 35,UNIPROT
403,ARL3,C4748536,RETINITIS PIGMENTOSA 83,UNIPROT
407,ARR3,C4538795,"MYOPIA 26, X-LINKED, FEMALE-LIMITED",UNIPROT
410,ARSA,C0023522,"Leukodystrophy, Metachromatic",UNIPROT
411,ARSB,C0026709,Mucopolysaccharidosis VI,UNIPROT
412,STS,C0079588,"Ichthyosis, X-Linked",UNIPROT
415,ARSL,C1844853,Brachytelephalangic Chondrodysplasia Punctata,UNIPROT
427,ASAH1,C0268255,Farber Lipogranulomatosis,UNIPROT
427,ASAH1,C1834569,Jankovic Rivera syndrome,UNIPROT
435,ASL,C0006142,Malignant neoplasm of breast,UNIPROT
435,ASL,C0268547,Argininosuccinic Aciduria,UNIPROT
440,ASNS,C3809971,ASPARAGINE SYNTHETASE DEFICIENCY,UNIPROT
443,ASPA,C0206307,Canavan Disease,UNIPROT
444,ASPH,C1832167,"Ectopia Lentis, Spontaneous Filtering Blebs, and Craniofacial Dysmorphism",UNIPROT
445,ASS1,C4721769,Citrullinemia Type 1,UNIPROT
462,SERPINC1,C0272375,Antithrombin III Deficiency,UNIPROT
471,ATIC,C1837530,AICAR Transformylase Inosine Monophosphate Cyclohydrolase Deficiency,UNIPROT
472,ATM,C0004135,Ataxia Telangiectasia,UNIPROT
472,ATM,C0023434,Chronic Lymphocytic Leukemia,UNIPROT
472,ATM,C0152013,Adenocarcinoma of lung (disorder),UNIPROT
472,ATM,C0278701,Gastric Adenocarcinoma,UNIPROT
472,ATM,C0279702,Conventional (Clear Cell) Renal Cell Carcinoma,UNIPROT
472,ATM,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",UNIPROT
472,ATM,C1319315,Adenocarcinoma of large intestine,UNIPROT
473,RERE,C4310772,"NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART",UNIPROT
476,ATP1A1,C4747974,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2DD",UNIPROT
477,ATP1A2,C1865322,"MIGRAINE, FAMILIAL HEMIPLEGIC, 2",UNIPROT
477,ATP1A2,C3549447,ALTERNATING HEMIPLEGIA OF CHILDHOOD 1,UNIPROT
478,ATP1A3,C1832466,CAPOS syndrome,UNIPROT
478,ATP1A3,C1868681,DYSTONIA 12,UNIPROT
478,ATP1A3,C3553788,ALTERNATING HEMIPLEGIA OF CHILDHOOD 2,UNIPROT
486,FXYD2,C1835171,"Hypomagnesemia 2, renal",UNIPROT
487,ATP2A1,C1832918,Brody myopathy,UNIPROT
488,ATP2A2,C0022595,Keratosis Follicularis,UNIPROT
488,ATP2A2,C0265971,Acrokeratosis Verruciformis of Hopf,UNIPROT
489,ATP2A3,C0006142,Malignant neoplasm of breast,UNIPROT
492,ATP2B3,C0796205,"SPINOCEREBELLAR ATAXIA, X-LINKED 1",UNIPROT
498,ATP5F1A,C3808899,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 4",UNIPROT
498,ATP5F1A,C4015062,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 22,UNIPROT
501,ALDH7A1,C1849508,"EPILEPSY, PYRIDOXINE-DEPENDENT",UNIPROT
513,ATP5F1D,C4748269,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 5",UNIPROT
514,ATP5F1E,C3279708,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 3",UNIPROT
523,ATP6V1A,C4479409,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IID",UNIPROT
523,ATP6V1A,C4693934,"EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 3",UNIPROT
525,ATP6V1B1,C0403554,"Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness",UNIPROT
526,ATP6V1B2,C4225321,ZIMMERMANN-LABAND SYNDROME 2,UNIPROT
529,ATP6V1E1,C0009402,Colorectal Carcinoma,UNIPROT
529,ATP6V1E1,C4479387,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIC",UNIPROT
533,ATP6V0B,C0006142,Malignant neoplasm of breast,UNIPROT
537,ATP6AP1,C4310819,IMMUNODEFICIENCY 47,UNIPROT
538,ATP7A,C0022716,Menkes Kinky Hair Syndrome,UNIPROT
538,ATP7A,C0268353,"Cutis laxa, x-linked",UNIPROT
538,ATP7A,C1845359,"Spinal Muscular Atrophy, Distal, X-Linked 3",UNIPROT
540,ATP7B,C0019202,Hepatolenticular Degeneration,UNIPROT
545,ATR,C0149782,Squamous cell carcinoma of lung,UNIPROT
545,ATR,C0152013,Adenocarcinoma of lung (disorder),UNIPROT
545,ATR,C0345958,Large cell carcinoma of lung,UNIPROT
545,ATR,C3165106,Infiltrating duct carcinoma of female breast,UNIPROT
545,ATR,C3281203,"CUTANEOUS TELANGIECTASIA AND CANCER SYNDROME, FAMILIAL",UNIPROT
546,ATRX,C0796003,Juberg-Marsidi syndrome,UNIPROT
546,ATRX,C1845055,"ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, NONDELETION TYPE, X-LINKED",UNIPROT
547,KIF1A,C1835896,"SPASTIC PARAPLEGIA 30, AUTOSOMAL RECESSIVE (disorder)",UNIPROT
547,KIF1A,C3280283,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 9",UNIPROT
549,AUH,C0342727,"3-@METHYLGLUTACONIC ACIDURIA, TYPE I",UNIPROT
551,AVP,C0687720,Central Diabetes Insipidus,UNIPROT
554,AVPR2,C0006142,Malignant neoplasm of breast,UNIPROT
554,AVPR2,C1563705,"Nephrogenic Diabetes Insipidus, Type I",UNIPROT
554,AVPR2,C1845202,Nephrogenic Syndrome of Inappropriate Antidiuresis,UNIPROT
558,AXL,C0278701,Gastric Adenocarcinoma,UNIPROT
567,B2M,C0268389,"Amyloidosis, familial visceral",UNIPROT
567,B2M,C1855796,"Hypoproteinemia, Hypercatabolic",UNIPROT
570,BAAT,C1843139,"Hypercholanemia, Familial",UNIPROT
580,BARD1,C0006142,Malignant neoplasm of breast,UNIPROT
580,BARD1,C0153567,Uterine Cancer,UNIPROT
580,BARD1,C1518693,Clear cell adenocarcinoma of ovary,UNIPROT
581,BAX,C0006413,Burkitt Lymphoma,UNIPROT
582,BBS1,C2936862,Bardet-Biedl syndrome 1 (disorder),UNIPROT
583,BBS2,C2936863,Bardet-Biedl syndrome 2 (disorder),UNIPROT
583,BBS2,C4225281,RETINITIS PIGMENTOSA 74,UNIPROT
585,BBS4,C2936864,Bardet-Biedl syndrome 4 (disorder),UNIPROT
590,BCHE,C1283400,Butyrylcholinesterase deficiency,UNIPROT
593,BCKDHA,C0024776,Maple Syrup Urine Disease,UNIPROT
594,BCKDHB,C0024776,Maple Syrup Urine Disease,UNIPROT
596,BCL2,C0024305,"Lymphoma, Non-Hodgkin",UNIPROT
611,OPN1SW,C0155017,"Color Blindness, Blue",UNIPROT
613,BCR,C0279680,Transitional cell carcinoma of bladder,UNIPROT
617,BCS1L,C0266006,Pili torti-deafness syndrome,UNIPROT
617,BCS1L,C1864002,GRACILE SYNDROME (disorder),UNIPROT
617,BCS1L,C3541471,"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1",UNIPROT
627,BDNF,C1275808,Congenital central hypoventilation,UNIPROT
629,CFB,C2752038,"HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 4",UNIPROT
631,BFSP1,C3808107,"CATARACT 33, MULTIPLE TYPES",UNIPROT
633,BGN,C0006142,Malignant neoplasm of breast,UNIPROT
633,BGN,C1848097,"Spondyloepimetaphyseal Dysplasia, X-Linked",UNIPROT
633,BGN,C4310811,MEESTER-LOEYS SYNDROME,UNIPROT
641,BLM,C0005859,Bloom Syndrome,UNIPROT
643,CXCR5,C0006142,Malignant neoplasm of breast,UNIPROT
649,BMP1,C0006142,Malignant neoplasm of breast,UNIPROT
649,BMP1,C3553887,"OSTEOGENESIS IMPERFECTA, TYPE XIII",UNIPROT
652,BMP4,C1864689,"MICROPHTHALMIA, SYNDROMIC 6 (disorder)",UNIPROT
652,BMP4,C2677434,OROFACIAL CLEFT 11,UNIPROT
654,BMP6,C0009402,Colorectal Carcinoma,UNIPROT
657,BMPR1A,C0278701,Gastric Adenocarcinoma,UNIPROT
657,BMPR1A,C0279702,Conventional (Clear Cell) Renal Cell Carcinoma,UNIPROT
657,BMPR1A,C0345893,Juvenile polyposis syndrome,UNIPROT
658,BMPR1B,C0278701,Gastric Adenocarcinoma,UNIPROT
658,BMPR1B,C0278883,Metastatic melanoma,UNIPROT
658,BMPR1B,C1832702,"BRACHYDACTYLY, TYPE A2",UNIPROT
658,BMPR1B,C4225183,"BRACHYDACTYLY, TYPE A1, D",UNIPROT
658,BMPR1B,C4225404,"ACROMESOMELIC DYSPLASIA, DEMIRHAN TYPE",UNIPROT
659,BMPR2,C4552070,"Pulmonary Hypertension, Primary, 1",UNIPROT
660,BMX,C0345958,Large cell carcinoma of lung,UNIPROT
668,FOXL2,C0220663,"BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS (disorder)",UNIPROT
668,FOXL2,C1837008,PREMATURE OVARIAN FAILURE 3 (disorder),UNIPROT
669,BPGM,C1291620,Deficiency of bisphosphoglycerate mutase,UNIPROT
672,BRCA1,C0006142,Malignant neoplasm of breast,UNIPROT
672,BRCA1,C1140680,Malignant neoplasm of ovary,UNIPROT
672,BRCA1,C1336076,Sporadic Breast Carcinoma,UNIPROT
672,BRCA1,C2676676,"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1",UNIPROT
672,BRCA1,C4554406,"FANCONI ANEMIA, COMPLEMENTATION GROUP S",UNIPROT
673,BRAF,C0007102,Malignant tumor of colon,UNIPROT
673,BRAF,C0009402,Colorectal Carcinoma,UNIPROT
673,BRAF,C0025202,melanoma,UNIPROT
673,BRAF,C0684249,Carcinoma of lung,UNIPROT
673,BRAF,C1140680,Malignant neoplasm of ovary,UNIPROT
673,BRAF,C1275081,Cardio-facio-cutaneous syndrome,UNIPROT
673,BRAF,C1319315,Adenocarcinoma of large intestine,UNIPROT
673,BRAF,C3150970,NOONAN SYNDROME 7,UNIPROT
673,BRAF,C3150971,LEOPARD SYNDROME 3,UNIPROT
673,BRAF,C4721532,"Lymphoma, Non-Hodgkin, Familial",UNIPROT
675,BRCA2,C0005684,Malignant neoplasm of urinary bladder,UNIPROT
675,BRCA2,C0006142,Malignant neoplasm of breast,UNIPROT
675,BRCA2,C0025202,melanoma,UNIPROT
675,BRCA2,C0242379,Malignant neoplasm of lung,UNIPROT
675,BRCA2,C0346647,Malignant neoplasm of pancreas,UNIPROT
675,BRCA2,C0740457,Malignant neoplasm of kidney,UNIPROT
675,BRCA2,C1140680,Malignant neoplasm of ovary,UNIPROT
675,BRCA2,C1838457,"FANCONI ANEMIA, COMPLEMENTATION GROUP D1",UNIPROT
676,BRDT,C0278701,Gastric Adenocarcinoma,UNIPROT
676,BRDT,C4539991,SPERMATOGENIC FAILURE 21,UNIPROT
686,BTD,C0220754,Biotinidase Deficiency,UNIPROT
688,KLF5,C0009402,Colorectal Carcinoma,UNIPROT
695,BTK,C0221026,X-linked agammaglobulinemia,UNIPROT
695,BTK,C0345958,Large cell carcinoma of lung,UNIPROT
699,BUB1,C0009402,Colorectal Carcinoma,UNIPROT
699,BUB1,C0346647,Malignant neoplasm of pancreas,UNIPROT
701,BUB1B,C0009402,Colorectal Carcinoma,UNIPROT
701,BUB1B,C1850343,Mosaic variegated aneuploidy syndrome 1,UNIPROT
701,BUB1B,C1864389,PREMATURE CHROMATID SEPARATION TRAIT,UNIPROT
708,C1QBP,C4540209,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 33,UNIPROT
710,SERPING1,C2717906,Hereditary Angioedema Type I,UNIPROT
713,C1QB,C0006142,Malignant neoplasm of breast,UNIPROT
713,C1QB,C3150902,C1q DEFICIENCY,UNIPROT
714,C1QC,C3150902,C1q DEFICIENCY,UNIPROT
715,C1R,C4551499,"EHLERS-DANLOS SYNDROME, PERIODONTAL TYPE, 1",UNIPROT
716,C1S,C4310681,"EHLERS-DANLOS SYNDROME, PERIODONTAL TYPE, 2",UNIPROT
717,C2,C3150275,COMPLEMENT COMPONENT 2 DEFICIENCY,UNIPROT
718,C3,C1969651,"Macular Degeneration, Age-Related, 9",UNIPROT
718,C3,C2752037,"HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 5",UNIPROT
718,C3,C3151071,"COMPLEMENT COMPONENT 3 DEFICIENCY, AUTOSOMAL RECESSIVE",UNIPROT
726,CAPN5,C0242852,Proliferative vitreoretinopathy,UNIPROT
730,C7,C1864694,Complement Component 7 Deficiency,UNIPROT
735,C9,C3151189,C9 Deficiency,UNIPROT
735,C9,C3810042,"MACULAR DEGENERATION, AGE-RELATED, 15",UNIPROT
741,ZNHIT2,C0006142,Malignant neoplasm of breast,UNIPROT
745,MYRF,C4722446,"ENCEPHALITIS/ENCEPHALOPATHY, MILD, WITH REVERSIBLE MYELIN VACUOLIZATION",UNIPROT
745,MYRF,C4748946,CARDIAC-UROGENITAL SYNDROME,UNIPROT
755,CFAP410,C1865695,"Spondylometaphyseal dysplasia, axial",UNIPROT
755,CFAP410,C4479651,RETINAL DYSTROPHY WITH OR WITHOUT MACULAR STAPHYLOMA,UNIPROT
760,CA2,C0345407,"OSTEOPETROSIS, AUTOSOMAL RECESSIVE 3",UNIPROT
762,CA4,C1833245,Retinitis Pigmentosa 17,UNIPROT
763,CA5A,C3810404,"CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO",UNIPROT
767,CA8,C2750509,"Cerebellar Ataxia, Mental Retardation, And Dysequilibrium Syndrome 3",UNIPROT
773,CACNA1A,C0752124,Spinocerebellar Ataxia Type 6 (disorder),UNIPROT
773,CACNA1A,C1720416,Episodic ataxia type 2 (disorder),UNIPROT
773,CACNA1A,C1832884,"Hemiplegic migraine, familial type 1",UNIPROT
773,CACNA1A,C4310716,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 42",UNIPROT
775,CACNA1C,C1832916,Timothy syndrome,UNIPROT
775,CACNA1C,C2678478,Brugada Syndrome 3,UNIPROT
776,CACNA1D,C3809609,"PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES",UNIPROT
777,CACNA1E,C4748988,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 69",UNIPROT
778,CACNA1F,C0268505,"Ocular albinism, type II",UNIPROT
